SKU Name Price URL CAD-File-URL IMAGE-URL Availability 

REV-21-1651 NEO 550 Brushless Motor $28.00 https://www.revrobotics.com/rev-21-1651/ https://www.revrobotics.com/content/cad/REV-21-1651.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/508/2730/REV-21-1651-NEO550-iso-noflag-FINAL__53096.1650561900.png?c=2 AVAILABLE
REV-21-1650 NEO Brushless Motor V1.1 $48.00 https://www.revrobotics.com/rev-21-1650/ https://www.revrobotics.com/content/cad/REV-21-1650.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/752/3031/REV-21-1650-NEO1.1-Hero-FINAL__64905.1692730050.png?c=2 AVAILABLE
REV-41-1097 Smart Robot Servo $30.00 https://www.revrobotics.com/rev-41-1097/ https://www.revrobotics.com/content/cad/REV-41-1097.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/115/2761/Smart_Robot_Servo_Photo_From_Bundle_Shot-noflag__84262.1650574026.png?c=2 AVAILABLE
REV-21-1652 NEO Vortex Brushless Motor $85.00 https://www.revrobotics.com/rev-21-1652/ https://www.revrobotics.com/content/cad/REV-21-1652.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/784/3224/REV-11-1652-NEOVortexBrushlessMotor-Hero-FINAL__08884.1704233487.png?c=2 AVAILABLE
REV-41-3334 Smart Robot Servos V2 $30.00 https://www.revrobotics.com/Smart-servo-v2 https://www.revrobotics.com/content/cad/REV-41-3334.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/894/3504/SRSV2-Family__93430.1752679900.png?c=2 NOT-AVAILABLE

REV-21-3005 3in MAXSwerve Module $250.00 https://www.revrobotics.com/rev-21-3005/ https://www.revrobotics.com/content/cad/REV-21-3005.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/767/3496/REV-21-3005-3in1MAXSwerveModule_HERO-FINAL__58006.1748537163.png?c=2 AVAILABLE
REV-21-3004 3in MAXSwerve Wheel V2.0 - Plastic $5.00 https://www.revrobotics.com/rev-21-3004/ https://www.revrobotics.com/content/cad/REV-21-3004.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/803/3182/REV-21-3004-3inMAXSwerveWheel2.0--Plastic-Iso-FINAL__39287.1699482387.png?c=2 AVAILABLE
REV-11-3326 Absolute Encoder Adapter $10.00 https://www.revrobotics.com/rev-11-3326/ https://www.revrobotics.com/content/cad/REV-11-3326.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/765/3080/REV-11-3326-Absolute-Encoder-Adapter-FINAL__38914.1673300144.png?c=2 AVAILABLE
REV-21-3008 3in MAXSwerve Module - Gear Ratio Upgrade Kit $54.00 https://www.revrobotics.com/rev-21-3008/ https://www.revrobotics.com/content/cad/REV-21-3008.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/817/3258/REV-21-3008-3inMAXSwerveModule-GearRatioUpgradeKit-KitContents-FINAL__45111.1704464713.png?c=2 AVAILABLE
REV-21-3002 3in MAXSwerve Wheel - Aluminum $20.00 https://www.revrobotics.com/rev-21-3002/ https://www.revrobotics.com/content/cad/REV-21-3002.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/774/3125/REV-21-3002-MAXSwerveAluminumWheel-Hero-FINAL__54573.1677188290.png?c=2 AVAILABLE

REV-11-2158 SPARK MAX Motor Controller $90.00 https://www.revrobotics.com/rev-11-2158/ https://www.revrobotics.com/content/cad/REV-11-2158.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/360/2795/MAX_HERO-noflag__60247.1692730069.png?c=2 AVAILABLE
REV-31-2983 REV USB PS4 Compatible Gamepad $24.00 https://www.revrobotics.com/rev-31-2983/ https://www.revrobotics.com/content/cad/REV-31-2983.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/829/3518/REV-31-2983-REVUSBPS4CompatibleGamepad-Hero-FINAL-new__77925.1753717119.png?c=2 AVAILABLE
REV-21-2472 2in - 1/2in Hex - Omni Wheel (REV-21-2472) $12.00 https://www.revrobotics.com/ION-Omni-Wheels/ https://www.revrobotics.com/content/cad/REV-21-2472.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/665/2644/Untitled-5__05138.1650294626.png?c=2 AVAILABLE
REV-21-2473 3in - MAXSpline - Omni Wheel (REV-21-2473) $18.00 https://www.revrobotics.com/ION-Omni-Wheels/ https://www.revrobotics.com/content/cad/REV-21-2473.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/665/2644/Untitled-5__05138.1650294626.png?c=2 AVAILABLE
REV-21-2474 4in - MAXSpline - Omni Wheel (REV-21-2474) $22.00 https://www.revrobotics.com/ION-Omni-Wheels/ https://www.revrobotics.com/content/cad/REV-21-2474.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/665/2644/Untitled-5__05138.1650294626.png?c=2 AVAILABLE
REV-21-2475 5in - MAXSpline - Omni Wheel (REV-21-2475) $26.00 https://www.revrobotics.com/ION-Omni-Wheels/ https://www.revrobotics.com/content/cad/REV-21-2475.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/665/2644/Untitled-5__05138.1650294626.png?c=2 AVAILABLE
REV-21-2476 6in - MAXSpline - Omni Wheel (REV-21-2476) $30.00 https://www.revrobotics.com/ION-Omni-Wheels/ https://www.revrobotics.com/content/cad/REV-21-2476.STEP https://cdn11.bigcommerce.com/s-t3eo8vwp22/images/stencil/960w/products/665/2644/Untitled-5__05138.1650294626.png?c=2 AVAILABLE

